Transaction_ID,Date,Customer_Name,Account_Number,Account_Type,Transaction_Type,Amount,Currency,Balance_After,Channel,Status,Category,Merchant_Name,Bank_Name,Phone_Number,Transaction_Ref,City,Remarks
TXN13263,03-07-2023,Deepak Nair,745576639408,savings,dr,68554.0/-,Rs.,226427.69,BRANCH,Success,Medical,Self,BOB,07963371193,REF08716508,DELHI,Online purchase
TXN13495,11-04-2023,Vikram Mehta,NA,Savings,CR,160241.46,inr,86018.17,ONLINE,pending,MEDICAL,null,SBI,+91-1995942535,REF37094206,Kanpur,UPI payment
TXN17465,2023/08/03,Deepak Nair,385606536923,Current,D,INR 245832.0,inr,315702.56,IMPS,Pending,RENT,Reliance Fresh,Union Bank,,REF55527093,Lucknow,Test txn
TXN17910,18-04-2024,RAHUL SHARMA,8000109956592852,current,cr,₹189219.37,INR,87466.58,ATM,SUCCESS,RENT,N/A,PNB,+91-4287509868,REF24691353,Chennai,Loan EMI
TXN11469,2024/02/04,Deepak Nair,XXXX9521,current,debit,"15,921.00",Rs.,146077.96,POS,Success,Utilities,Zomato,Yes Bank,01612215039,N/A,DELHI,Duplicate entry
TXN16305,20/08/2024,Rahul Sharma,XXXX8272,Fixed Deposit,D,₹196345.0, INR,442675.73,IMPS,success,Grocery,NA,PNB,62812-26311,REF73039552,CHENNAI,Test txn
TXN11989,10-20-2024,RAHUL SHARMA,AC9023201651,NA,CREDIT,28067.19,INR ,491579.29,BRANCH,PENDING,RENT,Zomato,Canara,02843965688,REF20204871,Chennai,Test txn
TXN17788,27-07-2023,Kavita Verma,6725 9581 8772,savings,DEBIT,INR 7142.23,Rs.,176194.25,MOBILE,SUCCESS,ATM Withdrawal,Netflix,HDFC,32245-03826,REF16094993,CHENNAI,Self transfer
TXN15211,2023/04/02,Suresh Reddy,51134360607713,CURRENT,CR,229135,rs,406760.41,pos,Reversed,ATM Withdrawal,DMart,SBI,N/A,REF00732723,Bangalore,
TXN14712,"December 18, 2024",Sanya Malhotra,4588 5693 44078858,Fixed Deposit,DEBIT,Rs.38967.0,Rs,106170.76,MOBILE,REVERSED,SALARY,Ola,AXIS,+91-9790588615,REF31234157,Pune,
TXN15607,2024/07/07,Sunita Devi,****8010,Current,Credit,30967.79,INR,226055.98,NEFT,Pending,Utilities,Flipkart,HDFC,+916600642927,REF06278420,Ahmedabad,Bill payment
TXN15832,03-25-2024,Amit Kumar,7869 1633 6552,Current,Debit,Rs.20178.0,rs,313621.64,Online,Pending,Entertainment,Flipkart,PNB,N/A,REF98985023,Lucknow,UPI payment
TXN16778,09-19-2023,Deepak Nair,5786 4945 019799,SALARY,cr,151399.0/-,INR ,40853.75,ATM,success,Shopping,N/A,PNB,N/A,REF46107842,MUMBAI,Bill payment
TXN14920,27 Dec 2023,Suresh Reddy,XXXX7864,current,debit,101342.78/-,Rs.,300563.61,Online,failed,Transfer,SELF,AXIS,,REF55163415,DELHI,ATM cash
TXN10927,15/09/2023,Rajesh Patel,9153 8602 82,CURRENT,CREDIT,"17,002.00",INR,178693.64,ATM,FAILED,GROCERY,DMART,PNB,+91-3245381097,REF12248709,Lucknow,
TXN17602,2023/03/31,Vikram Mehta,AC8724338790,current,cr,138995.0,inr,335723.7,branch,Failed,OTHERS,SELF,PNB,+91-0620101524,REF33524745,Ahmedabad,Test txn
TXN15898,2024/08/13,RAJESH PATEL,822136119980,CURRENT,DEBIT,201127.0/-,Inr,190212.61,branch,Pending,utilities,amazon,Kotak,02143107539,REF74875585,PUNE,Refund
txn17059,05 Jul 2023,rahul sharma,AC938096342098,Savings,Credit,Rs.18851.0,inr,139574.17,Mobile,REVERSED,FOOD,PayTM,Yes Bank,+91-5056454921,REF15898306,PUNE,Refund
TXN15276,17 Mar 2023,Pooja Joshi,AC962165768898,Current,debit,Rs.89713.35,Rs,339541.38,pos,PENDING,Food,SWIGGY,ICICI,5346169500,REF25204579,Kolkata,Self transfer
TXN16950,02/04/2023,Suresh Reddy,XXXX4651,Current,D, 88086.0 ,INR ,345288.03,IMPS,REVERSED,utilities,Self,ICICI,+91-2520771396,REF48874481,PUNE,Bill payment
TXN12262,2023/05/16,Rahul Sharma,****1134,Salary,C,220483.0,inr,263793.95,MOBILE,REVERSED,Medical,PhonePe,BOB,20474-42175,REF49046514,Kolkata,UPI payment
TXN10401,"December 15, 2023",Ravi Chauhan,AC9525690409,Salary,Credit,"199,390.00",INR,230840.78,POS,PENDING,Transfer,Flipkart,SBI,,REF52330276,BANGALORE,Refund
TXN10766,26/04/2024,Sunita Devi,1912602213217672,SAVINGS,DR,32419.0,INR,361776.68,UPI,Failed,OTHERS,Reliance Fresh,AXIS,+91-5380274812,REF21140868,Pune,Duplicate entry
TXN12138,"March 01, 2023",Pooja Joshi,XXXX2767,Savings,DR,201085, INR,321741.03,ATM,failed,Insurance,,Yes Bank,+91-3069250980,REF64419941,CHENNAI,Self transfer
txn18114,2024/03/06,RAHUL SHARMA,XXXX9720,Savings,DR,6646.0,rs,73345.64,MOBILE,success,SALARY,Reliance Fresh,NA,91906-92048,REF87968834,NA,-
TXN16151,"May 19, 2024",Pooja Joshi,724928511171,SAVINGS,debit,"158,568.08", INR,376530.52,online,Completed,FOOD,NETFLIX,Yes Bank,+914983954541,REF23247648,CHENNAI,NA
TXN17300,06-01-2024,Anjali Rao,4021 5016 75,,cr,INR 129407.0,Rs.,321058.84,branch,Completed,OTHERS,BigBazaar,Kotak,3292337702,REF94860811,CHENNAI,Salary credit
TXN10382,13/11/2024,Sunita Devi,8151185672438070,SALARY,C,48641.0,Rs,374589.34,ONLINE,REVERSED,Shopping,Zomato,ICICI,+919124186210,REF75230837,Surat,
TXN17550,24/10/2023,Arjun Bose,52792590896790,SALARY,credit,₹24931.0,Inr,189715.2,ATM,Failed,Rent,Zomato,Canara,+912673348535,REF61670211,DELHI,NULL
TXN17087,30/01/2024,NA,6866 4958 90137769,Savings,C,INR 145439.0,Rs.,33447.61,branch,-,Food,Reliance Fresh,ICICI,26621-81443,NA,CHENNAI,
TXN15743,"June 21, 2024",Meena Iyer,AC52256180797246,CURRENT,Debit, 71860.0 ,Rs,442873.36,Online,PENDING,Entertainment,DMART,BOB,N/A,REF79903177,DELHI,Duplicate entry
TXN14140,21/09/2023,Priya Singh,XXXX0581,SAVINGS,D,165597.0,rs,489302.13,NEFT,Success,Utilities,Zomato,Canara,N/A,REF18481774,Surat,Refund
TXN14417,02/03/2023,Sunita Devi,-,SAVINGS,Debit,Rs.194147.0,Rs,253852.66,ATM,Failed,OTHERS,Swiggy,SBI,6931402784,REF92933729,PUNE,Online purchase
txn12161,09/08/2023,Ravi Chauhan,AC6661624698,Salary,DR,INR 184151.0,Rs,247523.57,IMPS,REVERSED,Utilities,AMAZON,Kotak,+915792578523,REF98009341,Bhubaneswar,UPI payment
TXN11897,29/02/24,Priya Singh,AC5418277114881605,SAVINGS,D,82613.19, INR,274652.58,pos,FAILED,emi,Netflix,PNB,9426708805,REF51378626,Nagpur,NULL
TXN17252,"August 30, 2024",Meena Iyer,32447870794896,Salary,DR,"146,139.00",rs,357801.45,Online,Pending,Entertainment,Zomato,Kotak,03866291649,REF22283645,NULL,Online purchase
TXN13783,15-08-2024,Anjali Rao,****4472,savings,DEBIT,5129.06,-,-,POS,failed,INSURANCE,AMAZON,PNB,5136124036,REF12782709,Cuttack,Bill payment
TXN10769,20-02-2024,Ravi Chauhan,5649157955462347,CURRENT,CREDIT,Rs.138758.0,INR,368604.85,Mobile,Pending,Food,Ola,,,REF80671307,Pune,
TXN14671,03/03/2023,Suresh Reddy,****8126,Savings,cr,122451.0/-,inr,90381.46,pos,FAILED,Medical,UBER,Yes Bank,,REF62276792,Kanpur,Test txn
txn10695,17/10/24,Neha Gupta,****1368,null,DEBIT,61436.8,Rs.,146866.0,BRANCH,Failed,RENT,Netflix,Kotak,+91-1121031421,REF18878179,Delhi,Self transfer
TXN14722,03-10-2023,Suresh Reddy,****1051,Current,CREDIT,179388,inr,319967.78,IMPS,failed,SALARY,,Yes Bank,1331725339,REF90223334,null,
TXN16901,01-09-2023,Sanya Malhotra,****2381,SAVINGS,D,204999.0,INR,394403.12,branch,Pending,emi,Self,HDFC,4482127885,REF41375453,NULL,Salary credit
TXN16913,"September 09, 2024",null,AC8878252418523699,Current,debit,"197,884.00",INR ,238544.5,ATM,Pending,EMI,Self,Kotak,+91-0355095748,REF93201031,Kolkata,Bill payment
TXN10811,10/06/24,Amit Kumar,****1472,Savings,C,₹135134.73,Rs,415989.13,UPI,Failed,FOOD,amazon,Kotak,+916293288098,REF21010232,Mumbai,Refund
TXN10257,17/06/24,N/A,****1422,FD,DEBIT,₹87612.0,Rs.,86466.21,pos,Success,SHOPPING,Reliance Fresh,SBI,62997-95453,REF17921717,Bhubaneswar,Online purchase
TXN16188,31/08/23,Arjun Bose,****4195,Current,CR,NA,Inr,334134.9,null,REVERSED,TRANSFER,Uber,Union Bank,06224558399,REF41913392,BANGALORE,Refund
txn14005,29/08/23,Priya Singh,XXXX1903,SALARY,DEBIT, 247092.0 ,Inr,266644.5,ONLINE,Completed,GROCERY,BigBazaar,AXIS,55831-06212,REF91694049,Chennai,UPI payment
TXN13278,13/03/2023,AMIT KUMAR,AC09965678956459,SALARY,CREDIT,₹223181.0,Rs,272865.73,branch,Failed,SALARY,Reliance Fresh,PNB,29560-30293,REF58720207,NA,Bill payment
TXN13351,10-10-2024,Ravi Chauhan,XXXX9926,Savings,CREDIT,Rs.30353.0,Rs,78897.36,IMPS,pending,Transfer,AMAZON,Kotak,+917422318583,REF29757034,Mumbai,Self transfer
TXN13377,24/07/2024,Rahul Sharma,****3281,current,Debit, 16175.0 ,INR,431058.87,POS,pending,emi,PAYTM,Union Bank,,REF57239532,Kanpur,Bill payment
TXN14937,01-30-2023,Rajesh Patel,XXXX3585,Savings,D,148437.83,INR ,10594.45,upi,Failed,INSURANCE,SELF,PNB,,REF53572257,Bangalore,Salary credit
TXN15892,27/09/24,Neha Gupta,AC58844049260344,SALARY,DEBIT,INR 120485.0,rs,53134.52,branch,PENDING,Food,NETFLIX,BOB,N/A,REF30557826,Cuttack,Duplicate entry
TXN15846,14/12/2023,Pooja Joshi,null,SALARY,dr,INR 16100.0,Rs.,411168.19,NEFT,PENDING,MEDICAL,FLIPKART,BOB,00682830415,REF24583802,Lucknow,N/A
TXN15958,21-02-2023,Ravi Chauhan,****8281,SALARY,null,158181.0/-,rs,71962.65,MOBILE,success,Food,PAYTM,Yes Bank,+91-4011467144,REF25601529,Kanpur,NA
TXN14889,"October 28, 2023",Kavita Verma,5679 8475 08824621,NA,dr,INR 16114.0,Rs,35992.04,pos,Completed,SALARY,FLIPKART,Union Bank,+916994170709,REF97640782,Kanpur,Loan EMI
TXN17043,2023/11/10,Suresh Reddy,****1975,Current,Credit,₹91391.0, INR,494135.48,POS,Reversed,utilities,AMAZON,AXIS,1619354289,REF72179863,Jaipur,Bill payment
TXN17494,10/04/2023,Sanya Malhotra,XXXX9412,savings,credit,INR 248331.0,inr,86011.06,MOBILE,Completed,EMI,Ola,PNB,05682239680,REF18483865,Kanpur,Refund
TXN11400,10-26-2024,Neha Gupta,AC63112138078287,Savings,DR,174254,INR ,188977.78,pos,FAILED,Grocery,PayTM,ICICI,12886-69059,REF98428828,Bhubaneswar,UPI payment
TXN16212,"December 24, 2024",Pooja Joshi,****8176,CURRENT,D,202967.0/-,Rs.,255319.4,branch,NULL,EMI,FLIPKART,PNB,+91-3518159944,REF29349765,MUMBAI,ATM cash
TXN15961,18-10-2023,Kavita Verma,XXXX4382,Salary,dr,231118,Rs,324059.9,Pos,Success,Others,NA,Kotak,,,Surat,N/A
TXN13186,"May 15, 2023",Suresh Reddy,7004 1023 3628,SAVINGS,cr,"117,899.00",rs,36445.18,IMPS,NULL,utilities,DMart,Kotak,+91-7293190101,REF40574487,Chennai,Self transfer
TXN11277,03/11/23,Meena Iyer,****6475,current,CR,INR 141340.33,rs,169588.82,ATM,-,EMI,UBER,BOB,N/A,REF68709777,PUNE,Test txn
TXN10496,2023/03/20,Meena Iyer,6392 8369 29445511,savings,D,, INR,277734.81,online,Success,Grocery,AMAZON,Kotak,65268-34155,REF10157676,Cuttack,
TXN16366,07 Nov 2024,AMIT KUMAR,8913 5943 74,Current,D,68100,rs,N/A,ONLINE,SUCCESS,FOOD,Myntra,PNB,+912483886597,REF03337147,Delhi,ATM cash
TXN11529,22/06/23,Suresh Reddy,****6531,SAVINGS,debit,124134.0,INR ,121089.16,Pos,failed,RENT,FLIPKART,Canara,3357668089,REF49108604,Cuttack,UPI payment
TXN14559,31/08/23,Anjali Rao,****3143,CURRENT,Debit,225732.0/-, INR,454314.95,MOBILE,Success,Grocery,Reliance Fresh,AXIS,02969893145,REF25282516,Ahmedabad,UPI payment
txn16672,22/06/2024,RAJESH PATEL,AC6952277898,Savings,Credit,INR 10567.0,rs,345501.86,pos,Failed,Shopping,Zomato,Canara,+910304112263,REF96673848,Ahmedabad,Self transfer
TXN11550,01/01/2024,Kavita Verma,8673 5818 217748,CURRENT,cr,₹215836.0,rs,302600.82,online,success,Food,Reliance Fresh,PNB,91267-19196,REF33530313,Cuttack,
TXN12310,05-17-2024,Sunita Devi,****5694,SALARY,CR,232956,rs,348459.63,ONLINE,failed,EMI,NA,ICICI,,REF20992868,Cuttack,Bill payment
TXN10701,04-02-2024,Amit Kumar,5566 8473 23,Current,Debit,63065.21/-,INR,262616.72,online,success,TRANSFER,BigBazaar,Kotak,N/A,REF37203763,Lucknow,Bill payment
TXN14812,2024/02/24,Vikram Mehta,XXXX3795,SALARY,DEBIT,41577.17,Rs,120899.92,UPI,Failed,EMI,Self,BOB,,REF05893509,Chennai,Self transfer
TXN17854,03-03-2024,rahul sharma,AC780993138422,savings,CREDIT,₹125526.43,rs,458391.07,ONLINE,failed,OTHERS,-,Canara,56916-69582,REF63229602,Bhubaneswar,UPI payment
TXN13592,28/02/2023,Vikram Mehta,2056522719268075,FD,NULL, 223231.0 ,Inr,387467.77,Branch,PENDING,MEDICAL,PhonePe,Union Bank,+915288151369,REF87100239,Bhubaneswar,ATM cash
TXN17018,"December 05, 2024",Arjun Bose,****4079,FD,dr,160267.0,,265746.24,POS,success,SALARY,Myntra,AXIS,,REF79922765,Surat,-
TXN14622,11-20-2023,Sanya Malhotra,7179653217,SAVINGS,CR, 136608.0 , INR,261479.67,POS,SUCCESS,SHOPPING,NETFLIX,-,+91-2643690258,REF25161295,Mumbai,Duplicate entry
TXN12654,09-08-2023,NULL,****2741,Savings,dr,126902.36, INR,113150.65,Mobile,FAILED,FOOD,Self,Yes Bank,,REF03058181,Surat,Online purchase
TXN15704,2023/07/14,Neha Gupta,119535780319,savings,CR,₹191840.0,Rs,347555.02,branch,failed,RENT,FLIPKART,Yes Bank,06305561037,NULL,CHENNAI,Loan EMI
TXN13280,08-01-2023,AMIT KUMAR,****3730,current,credit,103440.0,Inr,115443.52,BRANCH,PENDING,MEDICAL,UBER,PNB,13914-20375,REF41431401,Surat,
TXN14708,11/10/24,Neha Gupta,0187 1091 26,Fixed Deposit,credit,172261.0,inr,298867.19,NA,Failed,SHOPPING,FLIPKART,BOB,07707330192,REF29131031,Mumbai,Refund
TXN12925,29/04/2023,RAHUL SHARMA,AC7969392496234436,Fixed Deposit,DEBIT,46449.0/-,Rs.,NA,branch,Failed,GROCERY,DMART,Canara,+91-0534503581,REF49806184,Lucknow,Salary credit
TXN10147,06-27-2023,Rajesh Patel,90599293784270,FD,dr,INR 82967.0,Rs,422297.76,ATM,Completed,FOOD,Uber,BOB,+916915452267,REF89539264,Kolkata,NA
TXN15740,27/06/2024,Vikram Mehta,XXXX7928,savings,CR,50037,Rs.,461038.48,online,REVERSED,utilities,amazon,PNB,03970523805,REF26555923,DELHI,UPI payment
TXN10212,08-13-2024,RAHUL SHARMA,AC7808562718750036,current,Debit,65749.0/-,INR ,249886.24,Pos,Pending,TRANSFER,PAYTM,HDFC,+913866322702,,BANGALORE,ATM cash
TXN12053,05 Nov 2023,Meena Iyer,78339399431095,Fixed Deposit,CR,132712.0,INR ,363295.03,Mobile,pending,ATM Withdrawal,PayTM,Canara,09846074562,REF70327188,Surat,-
TXN11367,"June 08, 2024",Priya Singh,AC39763090073794,FD,C,74332,Rs.,155543.72,Online,Reversed,TRANSFER,Flipkart,BOB,34759-16043,REF39859079,Kanpur,UPI payment
TXN11126,"February 21, 2024",Amit Kumar,XXXX2767,Current,C,₹110240.0,Rs.,37401.66,POS,REVERSED,Grocery,Swiggy,Union Bank,0457972518,REF70339821,Lucknow,Bill payment
TXN14677,07-01-2024,NA,AC2263300192,Fixed Deposit,dr,214620.0,INR ,272157.97,ONLINE,Completed,MEDICAL,Zomato,Canara,2216828081,REF73002713,Jaipur,UPI payment
TXN12394,27 Jan 2023,rahul sharma,25396852768209,Fixed Deposit,credit, 244863.77 ,Rs.,389892.54,,Reversed,Shopping,BigBazaar,AXIS,+911591175331,REF53379708,Kolkata,Online purchase
TXN11492,2024/09/08,RAJESH PATEL,0473148368747774,Current,DR,NA,Inr,358807.26,Branch,success,Entertainment,amazon,AXIS,+918682784726,REF93304596,MUMBAI,Loan EMI
TXN12553,04-07-2023,Arjun Bose,AC74364254247026,current,D,101452.0,Rs,75413.36,Mobile,Completed,Entertainment,BigBazaar,Canara,33445-39750,REF03856980,Lucknow,
TXN13637,31/01/2024,Vikram Mehta,2900 8895 0915,SALARY,CREDIT, 107713.0 ,Rs,NULL,NEFT,Failed,Salary,Zomato,PNB,0941844462,REF42457972,Delhi,Test txn
TXN17688,"April 01, 2024",Suresh Reddy,AC2411563240,Savings,CREDIT,17325.22/-,Rs,440529.24,branch,Pending,Entertainment,PayTM,Kotak,+91-9194394860,REF89725030,MUMBAI,UPI payment
TXN14486,"August 16, 2024",Meena Iyer,9623649569,SALARY,Debit, 20700.94 ,INR,408933.98,branch,Success,null,NETFLIX,PNB,+915425337980,REF08169578,N/A,ATM cash
TXN12131,16/12/2024,Meena Iyer,XXXX0845,Savings,DR,INR 8668.87,rs,204347.23,ATM,Reversed,MEDICAL,AMAZON,Yes Bank,4009981297,REF92288741,Kanpur,ATM cash
TXN16124,22 May 2023,Ravi Chauhan,0234 0333 242754,savings,Credit,"118,301.00",rs,53415.19,NEFT,failed,Rent,Zomato,ICICI,N/A,REF13915987,DELHI,UPI payment
TXN17671,18-11-2023,Ravi Chauhan,AC9637434142,Fixed Deposit,D,"146,439.00",INR ,339332.38,MOBILE,success,INSURANCE,Flipkart,HDFC,03906650084,REF60044953,BANGALORE,Salary credit
TXN15641,2024/09/29,Vikram Mehta,****6563,savings,Debit,"104,839.00", INR,N/A,POS,Failed,Entertainment,PhonePe,Kotak,,REF79561390,Mumbai,
TXN13512,01/08/23,Anjali Rao,8897 6110 97,Savings,dr,"105,701.00",inr,424120.67,Pos,PENDING,FOOD,FLIPKART,Kotak,82385-51510,REF34667308,Mumbai,
TXN16702,"July 02, 2024",Priya Singh,AC29326148236310,Fixed Deposit,cr,Rs.249838.92,inr,6163.45,POS,FAILED,Rent,-,ICICI,1831661690,REF03978551,Nagpur,Bill payment
TXN17097,19/11/24,Arjun Bose,5292 2954 95,Current,DR,INR 160606.0,INR ,188635.5,upi,SUCCESS,EMI,PAYTM,SBI,+91-7583318445,REF60590952,Bangalore,Online purchase
,2024/11/12,Sunita Devi,6197 8728 21,SALARY,debit, 55517.84 ,Inr,209610.55,UPI,PENDING,RENT,DMART,Kotak,+91-8201788375,REF45961902,Nagpur,
TXN16120,2024/10/05,Sanya Malhotra,8720 1130 524407,Fixed Deposit,DR,Rs.135757.0,INR ,126285.77,upi,pending,MEDICAL,SWIGGY,Yes Bank,8290864985,REF93671306,Ahmedabad,UPI payment
TXN12371,09/11/2024,Deepak Nair,5199 0818 733002,Salary,credit,"114,272.00",rs,306941.1,MOBILE,success,Utilities,NETFLIX,PNB,,REF53973451,PUNE,Duplicate entry
TXN12916,20 Apr 2024,Priya Singh,XXXX9725,savings,D,-, INR,255275.95,IMPS,Reversed,GROCERY,Flipkart,ICICI,54040-26166,REF45015622,Lucknow,Self transfer
TXN10103,20-08-2024,rahul sharma,AC0728679087406403,Salary,DEBIT,15111.0/-, INR,68579.0,IMPS,Pending,Utilities,SELF,Kotak,05128682300,REF86863375,Hyderabad,
TXN11652,"November 19, 2024",Rajesh Patel,AC66610514961806,Fixed Deposit,DR,INR 186565.14,Rs.,492504.96,Mobile,REVERSED,MEDICAL,Myntra,Yes Bank,61344-08833,REF38016934,Kanpur,Bill payment
TXN16205,05 Sep 2023,RAHUL SHARMA,****9482,Salary,CR,160207.93/-,inr,366601.54,MOBILE,Reversed,Insurance,PAYTM,Yes Bank,+91-1092971280,REF55172353,Mumbai,ATM cash
TXN14119,03-07-2023,Rahul Sharma,****6825,savings,D,Rs.236565.19,Rs.,301887.87,Pos,PENDING,EMI,N/A,Union Bank,N/A,REF62784237,MUMBAI,Self transfer
TXN12515,16 Aug 2024,RAHUL SHARMA,AC459489304940,,DR,"100,212.00",rs,235848.46,BRANCH,Pending,Others,Reliance Fresh,SBI,9906408106,REF91796510,Pune,
TXN11771,11-01-2023,Pooja Joshi,7283947646,Salary,cr, 197179.0 ,rs,286982.2,UPI,Completed,SALARY,N/A,HDFC,5663006362,REF05164078,MUMBAI,Refund
TXN10245,22/12/24,RAHUL SHARMA,****4764,Salary,CREDIT,225923.73/-,inr,293138.41,Branch,failed,TRANSFER,N/A,Union Bank,52111-75186,REF92686025,Bangalore,Bill payment
TXN13054,17 Jul 2024,Suresh Reddy,0675 9650 00219797,N/A,C, 165710.0 ,inr,218773.71,IMPS,failed,RENT,Flipkart,SBI,+91-1422847469,N/A,CHENNAI,Online purchase
TXN16872,26 Nov 2023,Deepak Nair,****0963,savings,CR,Rs.9118.0, INR,,branch,REVERSED,TRANSFER,Self,HDFC,49128-65673,REF53313772,-,Online purchase
TXN15549,"August 30, 2024",Ravi Chauhan,XXXX0566,Fixed Deposit,CR,129029.0/-,Rs.,24359.33,Branch,pending,ATM Withdrawal,NETFLIX,ICICI,15183-10442,REF59314840,NULL,
TXN17314,15-08-2024,Pooja Joshi,****2966,SAVINGS,cr,132960.0/-,Rs,150491.56,N/A,FAILED,Salary,NA,Canara,N/A,REF28204372,Ahmedabad,Refund
TXN11546,"February 28, 2023",Anjali Rao,****7936,Savings,C, 180685.0 ,Rs.,435186.58,pos,failed,ATM Withdrawal,UBER,SBI,N/A,REF26026118,Mumbai,
TXN10432,14/06/2023,Deepak Nair,8498436241862369,savings,dr,19348.45/-, INR,83247.36,IMPS,SUCCESS,RENT,N/A,ICICI,13904-38303,REF90970051,Mumbai,ATM cash
TXN15280,26-08-2024,Meena Iyer,****2433,Fixed Deposit,Debit,INR 57713.0,Inr,176592.93,upi,Failed,Medical,PhonePe,Yes Bank,71340-33597,REF29842755,Surat,Duplicate entry
TXN12705,02/11/2023,Neha Gupta,1217 8563 43,current,CREDIT,"150,042.00",Rs,217945.47,IMPS,failed,Utilities,Myntra,AXIS,N/A,REF99908701,Ahmedabad,Refund
TXN18129,08/02/24,Meena Iyer,XXXX5736,current,DR, 89277.0 ,INR,364083.71,branch,Success,Salary,,SBI,8559549490,REF44214913,Jaipur,Test txn
TXN15206,05/09/2024,RAJESH PATEL,7667042647,null,Debit, 10147.0 ,Rs,142280.52,NEFT,failed,EMI,UBER,SBI,+91-3044167284,REF53525610,Chennai,Self transfer
TXN14033,08-12-2023,Anjali Rao,AC4887697042202445,savings,C,₹193378.0,Rs.,487609.79,upi,PENDING,Medical,Flipkart,Kotak,6867149169,REF15988510,DELHI,ATM cash
,09-29-2023,Deepak Nair,****7547,SAVINGS,D,211139, INR,363501.61,IMPS,SUCCESS,Grocery,BigBazaar,Kotak,+91-1970476595,REF08888503,BANGALORE,Duplicate entry
TXN16709,06-07-2024,Rajesh Patel,AC6462286655757727,-,cr,73379,INR,77912.06,MOBILE,failed,GROCERY,AMAZON,PNB,07763-65731,N/A,CHENNAI,Duplicate entry
TXN14632,"April 15, 2023",AMIT KUMAR,AC538412731063,SAVINGS,DEBIT, 1766.0 ,NULL,NA,BRANCH,N/A,-,Myntra,ICICI,+912665680428,REF88536717,Hyderabad,Salary credit
TXN13766,05-01-2024,Sunita Devi,0432 0611 21704379,Savings,dr,INR 47314.04,inr,226185.93,UPI,PENDING,INSURANCE,DMART,HDFC,04207437517,REF78425108,Pune,Refund
TXN12146,05/11/2024,Vikram Mehta,1676 0896 0106,Fixed Deposit,CR,INR 40058.0, INR,66267.1,pos,REVERSED,Entertainment,,NULL,98638-34669,REF14498602,Ahmedabad,Online purchase
TXN11694,03-01-2024,AMIT KUMAR,1825 6961 921269,CURRENT,C,144954.0/-, INR,43552.04,Mobile,success,GROCERY,Swiggy,ICICI,05916423012,REF90176319,Surat,Online purchase
TXN14665,2023/12/17,Ravi Chauhan,AC9426021812,SALARY,Credit,Rs.229068.0,INR,220419.86,NEFT,success,INSURANCE,FLIPKART,Union Bank,00168897274,REF13662628,Kolkata,Refund
TXN17729,08/11/2023,AMIT KUMAR,9495924742,savings,Debit,207549.22,Rs,279852.98,Online,Completed,Others,UBER,Yes Bank,09882902977,REF57611740,Delhi,ATM cash
TXN11544,03/02/23,Vikram Mehta,****3057,Current,-, 224932.0 ,Rs.,NA,Branch,NA,EMI,amazon,BOB,92833-97178,REF17697505,Cuttack,Online purchase
TXN14153,25/06/2023,rahul sharma,XXXX8384,Current,debit,Rs.118607.14,N/A,320824.66,Online,FAILED,MEDICAL,N/A,Canara,N/A,REF40421163,MUMBAI,Loan EMI
TXN10223,16 Jul 2024,Priya Singh,,FD,CR,"38,790.00",inr,169872.63,Online,REVERSED,INSURANCE,Flipkart,BOB,57306-52407,REF48739285,Bhubaneswar,Duplicate entry
TXN10755,05-09-2024,Vikram Mehta,AC693358951381,current,D,N/A,Inr,144365.07,ATM,REVERSED,ATM Withdrawal,PAYTM,HDFC,9720385934,REF53641547,Pune,Online purchase
TXN11924,05/01/23,Amit Kumar,****6668,SALARY,DR,40090.0/-, INR,102066.09,Pos,PENDING,GROCERY,NA,ICICI,0970199824,REF75186210,Jaipur,Loan EMI
TXN17653,27-07-2023,Sanya Malhotra,7297 8620 66,NA,Debit,"13,092.00", INR,131790.24,IMPS,FAILED,FOOD,AMAZON,Kotak,0181229839,REF11624979,PUNE,ATM cash
TXN13932,12/10/23,Priya Singh,****1551,savings,Credit,190595.0/-,inr,474416.9,ATM,Failed,INSURANCE,AMAZON,HDFC,N/A,REF04240827,DELHI,Self transfer
TXN10111,15/07/2023,RAJESH PATEL,XXXX3540,SAVINGS,CR, 173922.0 ,INR ,190950.21,Pos,failed,SHOPPING,,BOB,55609-32048,REF64235369,Cuttack,Test txn
TXN16772,"July 29, 2023",Amit Kumar,****5919,SAVINGS,DEBIT,INR 138369.27,Rs,320424.61,MOBILE,PENDING,RENT,,AXIS,08209640221,REF21070780,Bhubaneswar,
TXN13795,07-12-2023,Rahul Sharma,AC632493845715,Salary,cr,72937, INR,200956.94,branch,SUCCESS,SHOPPING,PayTM,AXIS,N/A,REF29887466,Chennai,
TXN13101,12/08/2023,Sanya Malhotra,1259 5353 2412,savings,CREDIT, 223282.02 ,INR,NULL,pos,SUCCESS,Food,Self,HDFC,2615542771,REF04528876,Jaipur,-
TXN12326,11-06-2024,Priya Singh,****1513,Salary,dr, 103976.29 ,rs,394812.25,upi,FAILED,Rent,Self,AXIS,+91-1065729976,REF62067039,Ahmedabad,Test txn
TXN11240,06-06-2024,Deepak Nair,AC136062290113,CURRENT,cr,188321.0,INR,61505.35,MOBILE,pending,Rent,PayTM,Yes Bank,19147-90534,REF39516730,Pune,Bill payment
